portfolio_set,portfolio_mode,trading_session,net_pnl
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-11,40.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-12,-92.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-13,-31.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-15,-39.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-18,56.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-19,-68.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-20,-281.37
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-21,-157.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-22,195.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-25,99.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-26,-46.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-27,-61.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-28,79.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-08-29,25.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-02,147.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-03,-45.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-04,-15.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-05,-85.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-09,-55.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-10,-32.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-11,-12.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-12,45.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-15,-12.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-16,-33.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-17,-16.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-18,222.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-19,71.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-22,70.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-23,-24.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-24,-28.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-25,227.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-26,-36.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-29,29.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-09-30,-116.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-01,209.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-02,24.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-03,-45.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-06,-34.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-07,-15.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-08,-39.53
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-09,-23.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-10,-9.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-13,249.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-14,-81.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-15,244.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-16,-114.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-17,294.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-20,91.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-21,-48.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-22,-31.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-24,-9.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-27,37.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-28,-41.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-29,23.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-30,-59.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-10-31,-14.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-04,-52.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-05,185.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-06,-53.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-07,134.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-10,-20.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-11,-54.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-12,-28.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-13,-209.54
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-14,186.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-17,-91.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-18,-217.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-19,-25.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-20,9.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-21,-59.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-24,114.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-25,-41.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-26,-74.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-27,6.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-11-28,70.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-01,231.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-02,-131.4
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-03,-25.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-04,-136.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-05,259.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-08,-77.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-09,-11.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-10,1.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-11,-65.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-12,-147.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-15,-5.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-16,-77.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-17,34.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-18,126.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-19,-163.81
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-22,-48.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-23,106.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-24,-0.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-26,-44.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-29,64.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2025-12-30,-17.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-02,-109.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-05,115.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-06,-31.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-07,16.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-08,6.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-09,272.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-12,-22.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-13,-30.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-14,-198.78
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-15,-69.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-16,-122.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-19,65.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-20,-108.63
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-21,-93.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-22,-82.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-23,129.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-26,29.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-27,209.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-28,-60.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-29,-170.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-01-30,-43.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-03,37.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-04,-248.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-05,-367.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-06,90.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-09,174.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-10,-92.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-11,-98.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-12,-47.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-13,72.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-16,-90.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-17,-188.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-18,81.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-19,122.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-20,155.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-23,-65.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-24,120.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-25,-78.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-26,-106.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-02-27,203.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-02,0.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-03,-184.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-04,386.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-05,-173.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-06,215.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-09,-224.62
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-10,-143.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-11,-77.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-12,-122.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-13,-23.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-16,83.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-17,-123.63
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-18,-64.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-19,219.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-20,-21.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-23,130.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-24,30.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-25,164.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-26,63.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-27,-128.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-03-31,-82.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-01,127.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-02,412.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-06,118.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-07,-124.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-08,-116.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-09,-14.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-10,-16.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-13,-49.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-14,133.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-15,162.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-16,-100.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-17,109.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-20,-28.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-21,225.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-22,250.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-23,102.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-24,-2.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-27,-80.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-28,-63.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-29,59.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-04-30,-151.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-01,-168.54
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-04,109.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-05,-109.35
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-06,162.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-07,261.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-08,-0.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-11,-188.72
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-12,-168.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-13,29.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-14,160.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-15,238.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-18,-95.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-19,-119.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-20,-210.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-21,-60.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-22,71.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-25,-36.67
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-26,333.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-27,-222.64
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-28,238.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-05-29,-114.53
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-01,189.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-02,243.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-03,-139.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-04,-125.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-05,-77.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-08,-63.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-09,-88.24
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-10,-235.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-11,-75.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-12,392.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-15,-0.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-16,63.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-17,-244.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-18,250.76
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-22,-279.17
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-23,442.26
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-24,-118.74
all_parked_modules_with_phase13a,max_one_trade_per_session,2026-06-25,-183.24
