pruning_variant,priority_policy,portfolio_mode,priority_rank,phase,candidate_id,signal_key,module_kept,module_removed,module_deprioritized,accepted_trade_count,accepted_net_pnl,skipped_trade_count,skipped_net_pnl
keep_only_deduped_representatives,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase13a,MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,max_one_trade_per_session,9999,phase15a,MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,0,phase11a,MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,True,False,False,135,1058.45,16,308.16
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,1,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,True,False,False,161,1831.11,22,-788.47
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,2,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,True,False,False,39,-1271.36,88,1726.95
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,3,phase11a,MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,True,False,False,33,598.58,28,-342.4
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,4,phase12a,MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,True,False,False,41,153.09,4,529.04
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,5,phase14a,MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit,phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit,True,False,False,49,266.68,24,112.46
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,6,phase14a,MNQ_14a_prior_rth_midpoint_rejection_from_level_short_close_confirm_fill_next_open_structure_target_time_exit,phase14a::MNQ_14a_prior_rth_midpoint_rejection_from_level_short_close_confirm_fill_next_open_structure_target_time_exit,True,False,False,46,1139.61,22,-720.78
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,7,phase15a,MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,True,False,False,54,959.11,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,8,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,True,False,False,60,1946.96,2,-147.48
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,True,False,False,34,-1.66,32,2294.19
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,10,phase13a,MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit,True,False,False,85,1079.79,38,-200.79
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,11,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1,True,False,False,18,-1270.32,53,2240.02
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,12,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1,True,False,False,52,665.16,32,336.41
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,13,phase15a,MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,True,False,False,50,150.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt1,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase10b,MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase13a,MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,hybrid_validation_then_correlation,one_trade_at_a_time_chronological,9999,phase15a,MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,False,True,False,0,0.0,0,0.0
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,0,phase11a,MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,True,False,False,2,-139.98,149,1506.59
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,1,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit,True,False,False,132,2073.6,51,-1030.96
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,2,phase11a,MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,True,False,False,0,0.0,127,455.59
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,3,phase11a,MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,phase11a::MNQ_11a_orfade_short_high_fade_OR30_opening_response_two_bar_inside_fill_next_open_hard_stop_time_exit,True,False,False,9,759.34,52,-503.16
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,4,phase12a,MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit,True,False,False,9,-98.48,36,780.61
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,5,phase14a,MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit,phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit,True,False,False,4,-27.68,69,406.82
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,6,phase14a,MNQ_14a_prior_rth_midpoint_rejection_from_level_short_close_confirm_fill_next_open_structure_target_time_exit,phase14a::MNQ_14a_prior_rth_midpoint_rejection_from_level_short_close_confirm_fill_next_open_structure_target_time_exit,True,False,False,3,-13.22,65,432.05
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,7,phase15a,MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,phase15a::MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,True,False,False,1,77.26,53,881.85
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,8,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1,True,False,False,8,-566.55,54,2366.03
keep_only_deduped_representatives,lowest_correlation_first,max_one_trade_per_session,9,phase10b,MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1,True,False,False,2,-124.48,64,2417.01
