session_date,candidate_id,trades,net_pnl,stress_pnl
2026-05-13,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,82.76,81.76
2026-05-14,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,156.26,155.26
2026-05-15,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,116.76,115.76
2026-05-18,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-140.74,-141.74
2026-05-19,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,130.26,129.26
2026-05-20,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-23.24,-24.24
2026-05-21,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-246.74,-247.74
2026-05-22,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,28.76,27.76
2026-05-25,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-93.24,-94.24
2026-05-26,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-204.74,-205.74
2026-05-27,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-141.24,-142.24
2026-05-28,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,132.26,131.26
2026-05-29,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-308.24,-309.24
2026-06-01,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,7.26,6.26
2026-06-02,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,47.76,46.76
2026-06-03,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,45.26,44.26
2026-06-04,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,31.26,30.26
2026-06-05,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-109.74,-110.74
2026-06-08,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,83.26,82.26
2026-06-09,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,788.76,787.76
2026-06-10,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,377.26,376.26
2026-06-11,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-359.24,-360.24
2026-06-12,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-466.24,-467.24
2026-06-15,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,107.26,106.26
2026-06-17,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-388.74,-389.74
2026-06-18,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-210.24,-211.24
2026-06-19,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-59.74,-60.74
2026-06-22,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-361.74,-362.74
2026-06-23,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-256.24,-257.24
2026-06-24,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-262.24,-263.24
2026-06-25,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-305.24,-306.24
2026-06-26,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,173.76,172.76
2026-06-29,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,130.76,129.76
2026-06-30,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,235.76,234.76
2026-07-01,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-179.24,-180.24
2026-07-02,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt1_gap30_first10_avoid1000,1,-456.74,-457.74
2025-07-15,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-165.48,-167.48
2025-07-16,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-242.98000000000002,-244.98000000000002
2025-07-17,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,110.02000000000001,108.02000000000001
2025-07-18,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,72.26,71.26
2025-07-21,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,9.26,8.26
2025-07-22,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-78.74,-79.74
2025-07-23,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,149.02,147.02
2025-07-24,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-66.97999999999999,-68.97999999999999
2025-07-25,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-20.24,-21.24
2025-07-30,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-35.980000000000004,-37.980000000000004
2025-07-31,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,69.26,68.26
2025-08-01,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-198.24,-199.24
2025-08-04,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,15.52,13.52
2025-08-05,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,44.26,43.26
2025-08-06,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,114.52,112.52
2025-08-07,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-154.48000000000002,-156.48000000000002
2025-08-08,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-8.98,-10.98
2025-08-11,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-44.74,-45.74
2025-08-12,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,165.52,163.52
2025-08-13,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,114.76,113.76
2025-08-14,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-171.48000000000002,-173.48000000000002
2025-08-15,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,20.52,18.52
2025-08-18,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-156.98000000000002,-158.98000000000002
2025-08-19,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-112.47999999999999,-114.47999999999999
2025-08-20,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,12.52000000000001,10.52000000000001
2025-08-21,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-161.98000000000002,-163.98000000000002
2025-08-22,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-58.47999999999999,-60.47999999999999
2025-08-25,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,121.02000000000001,119.02000000000001
2025-08-26,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,2.5199999999999996,0.5199999999999996
2025-08-27,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,71.52000000000001,69.52000000000001
2025-08-28,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-40.480000000000004,-42.480000000000004
2025-08-29,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-78.24,-79.24
2025-09-02,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,30.020000000000003,28.020000000000003
2025-09-03,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-299.48,-301.48
2025-09-04,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-122.98000000000002,-124.98000000000002
2025-09-05,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-33.74,-34.74
2025-09-08,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,23.020000000000003,21.020000000000003
2025-09-10,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-19.479999999999997,-21.479999999999997
2025-09-11,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,43.26,42.26
2025-09-12,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,9.020000000000001,7.020000000000001
2025-09-15,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-6.98,-8.98
2025-09-16,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-15.24,-16.24
2025-09-18,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-50.980000000000004,-52.980000000000004
2025-09-22,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,116.52000000000001,114.52000000000001
2025-09-23,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,156.26,155.26
2025-09-24,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,152.51,151.51
2025-09-25,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,34.019999999999996,32.019999999999996
2025-09-26,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,30.519999999999996,28.519999999999996
2025-09-30,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-209.48,-211.48
2025-10-01,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,128.02,126.02000000000001
2025-10-02,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-125.48,-127.48
2025-10-03,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-49.980000000000004,-51.980000000000004
2025-10-06,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-46.24,-47.24
2025-10-07,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,54.519999999999996,52.519999999999996
2025-10-08,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,15.52,13.52
2025-10-10,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-172.98000000000002,-174.98000000000002
2025-10-13,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-213.98000000000002,-215.98000000000002
2025-10-14,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,230.51999999999998,228.51999999999998
2025-10-15,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,53.02,51.02
2025-10-16,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,199.26999999999998,197.26999999999998
2025-10-17,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-549.98,-551.98
2025-10-20,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,68.52000000000001,66.52000000000001
2025-10-21,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-90.97999999999999,-92.97999999999999
2025-10-22,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-40.98000000000002,-42.98000000000002
2025-10-23,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-49.480000000000004,-51.480000000000004
2025-10-24,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-57.980000000000004,-59.980000000000004
2025-10-27,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,14.520000000000001,12.52
2025-10-28,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-22.479999999999997,-24.479999999999997
2025-10-30,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,50.019999999999996,48.019999999999996
2025-10-31,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-216.98000000000002,-218.98000000000002
2025-11-03,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-20.47999999999999,-22.47999999999999
2025-11-04,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,103.52000000000001,101.52000000000001
2025-11-05,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,52.52000000000001,50.52000000000001
2025-11-06,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,197.01999999999998,195.01999999999998
2025-11-07,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,40.51999999999998,38.51999999999998
2025-11-10,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,169.02,167.02
2025-11-11,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-68.98,-70.98
2025-11-12,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-56.74,-57.74
2025-11-13,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,291.52,289.52
2025-11-14,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,261.52,259.52
2025-11-17,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-382.48,-384.48
2025-11-18,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-323.48,-325.48
2025-11-19,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,180.01999999999998,178.01999999999998
2025-11-20,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-28.979999999999997,-30.979999999999997
2025-11-21,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-147.98000000000002,-149.98000000000002
2025-11-24,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,244.01999999999998,242.01999999999998
2025-11-25,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,210.01999999999998,208.01999999999998
2025-11-26,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,263.52,261.52
2025-11-27,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-11.74,-12.74
2025-11-28,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-19.24,-20.24
2025-12-01,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-254.48000000000002,-256.48
2025-12-03,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-80.48,-82.48
2025-12-04,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-304.98,-306.98
2025-12-05,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-24.479999999999997,-26.479999999999997
2025-12-08,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,58.519999999999996,56.519999999999996
2025-12-09,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,13.519999999999996,11.519999999999996
2025-12-10,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-152.98,-154.98
2025-12-11,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-199.48000000000002,-201.48000000000002
2025-12-12,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,326.02,324.02
2025-12-15,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,67.26,66.26
2025-12-16,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-552.48,-554.48
2025-12-17,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,119.52000000000001,117.52000000000001
2025-12-18,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-135.48000000000002,-137.48000000000002
2025-12-19,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,11.020000000000001,9.020000000000001
2025-12-22,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-98.47999999999999,-100.47999999999999
2025-12-23,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,54.26,53.26
2025-12-24,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,71.76,70.76
2025-12-26,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-65.47999999999999,-67.47999999999999
2025-12-29,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-75.74,-76.74
2025-12-30,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-190.48,-192.48
2025-12-31,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,37.52000000000001,35.519999999999996
2026-01-02,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,344.52,342.52
2026-01-05,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,26.52,24.52
2026-01-06,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,44.52,42.52
2026-01-07,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,140.52,138.52
2026-01-09,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,175.01999999999998,173.01999999999998
2026-01-12,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,22.019999999999996,20.019999999999996
2026-01-13,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,55.02000000000001,53.02000000000001
2026-01-14,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,203.26,202.26
2026-01-15,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-121.97999999999999,-123.97999999999999
2026-01-16,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-169.74,-170.74
2026-01-19,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,40.52,38.52
2026-01-20,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,48.02,46.02000000000001
2026-01-21,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,51.51999999999998,49.51999999999998
2026-01-22,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,48.519999999999996,46.519999999999996
2026-01-23,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,356.02,354.02
2026-01-26,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-71.24,-72.24
2026-01-27,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,50.02,48.02
2026-01-28,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,65.52,63.519999999999996
2026-01-29,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,407.52,405.52
2026-01-30,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-108.98000000000002,-110.98000000000002
2026-02-02,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-200.48,-202.48
2026-02-03,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,238.51999999999998,236.51999999999998
2026-02-04,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,364.02,362.02
2026-02-05,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-356.98,-358.98
2026-02-06,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,131.02,129.02
2026-02-09,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,266.52,264.52
2026-02-10,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-169.48,-171.48
2026-02-11,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,1,-253.74,-254.74
2026-02-12,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,570.52,568.52
2026-02-13,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,94.02,92.02
2026-02-16,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-212.48000000000002,-214.48000000000002
2026-02-17,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,383.52,381.52
2026-02-18,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,76.51999999999998,74.51999999999998
2026-02-19,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,-87.97999999999999,-89.97999999999999
2026-02-20,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,231.51999999999998,229.51999999999998
2026-02-23,MNQ_vcb_tf5_range_percentile_lb8_q025_both_sides_target15R_mt2_gap30_first10_keep1000,2,27.52000000000001,25.52000000000001
