candidate_id,signal_time,confirmation_time,entry_time,trading_session,side,branch,signal_close,overnight_high,overnight_low,overnight_midpoint,overnight_range_points,overnight_range_percentile,gap_from_prior_rth_close,atr,sweep_extreme,first_touch,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,mfe_to_mae_ratio,same_bar_ambiguity,distance_from_midpoint_at_entry,instrument,timeframe,entry_window,entry_start,entry_end,execution_exit_variant,atr_cap_multiple,buffer_ticks,target_r,max_trades_per_day,min_minutes_between_entries,time_stop_minutes,range_bucket,gap_bucket,entry_time_bucket,base_candidate_id,split,fees_only_pnl,normal_slippage_pnl
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2025-11-13 10:30:00-05:00,2025-11-13 10:30:00-05:00,2025-11-13 10:45:00-05:00,2025-11-13,short,overnight_range_breakout,25294.25,25721.75,25434.5,25578.125,287.25,0.621031746031746,-148.5,146.4,25386.25,1,25294.25,2025-11-13 11:30:00-05:00,25176.25,time_stop,25434.75,25477.25,25434.75,25083.5,236.0,233.26,232.26,278.5,6.5,42.846154,0,-567.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,233.26,233.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2025-11-17 11:00:00-05:00,2025-11-17 11:00:00-05:00,2025-11-17 11:15:00-05:00,2025-11-17,short,overnight_range_breakout,24988.25,25362.0,24989.25,25175.625,372.75,0.7777777777777778,-108.25,130.14285714285714,25098.5,1,24988.5,2025-11-17 11:15:00-05:00,24989.5,stop_same_bar_conservative,24989.5,25151.1786,24989.5,24987.0,-2.0,-4.74,-5.74,90.0,166.5,0.540541,1,-374.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-4.74,-4.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2025-11-18 10:30:00-05:00,2025-11-18 10:30:00-05:00,2025-11-18 10:45:00-05:00,2025-11-18,short,overnight_range_breakout,24496.75,24959.75,24603.75,24781.75,356.0,0.7619047619047619,-169.75,171.7,24592.25,1,24496.75,2025-11-18 11:15:00-05:00,24604.0,stop,24604.0,24711.375,24604.0,24335.875,-214.5,-217.24,-218.24,233.5,340.0,0.686765,0,-570.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-217.24,-217.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2025-11-20 11:15:00-05:00,2025-11-20 11:15:00-05:00,2025-11-20 11:30:00-05:00,2025-11-20,short,overnight_range_breakout,24904.5,25265.0,24950.5,25107.75,314.5,0.6865079365079365,486.75,122.1875,25012.25,0,24905.0,2025-11-20 12:15:00-05:00,24450.75,time_stop,24950.75,25057.7344,24950.75,24836.375,908.5,905.76,904.76,1103.0,46.5,23.72043,0,-405.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,905.76,905.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2025-11-25 10:45:00-05:00,2025-11-25 10:45:00-05:00,2025-11-25 11:00:00-05:00,2025-11-25,short,overnight_range_breakout,24818.0,24986.75,24821.75,24904.25,165.0,0.3055555555555556,-78.75,139.04166666666666,24873.5,1,24818.0,2025-11-25 11:00:00-05:00,24822.0,stop_same_bar_conservative,24822.0,24991.8021,24822.0,24812.0,-8.0,-10.74,-11.74,88.5,8.5,10.411765,1,-172.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-10.74,-10.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2025-12-12 10:30:00-05:00,2025-12-12 10:30:00-05:00,2025-12-12 10:45:00-05:00,2025-12-12,short,overnight_range_breakout,25383.5,25733.75,25532.25,25633.0,201.5,0.43253968253968256,-155.0,109.6,25384.0,1,25383.75,2025-12-12 11:30:00-05:00,25186.25,time_stop,25532.5,25520.75,25520.75,25178.25,395.0,392.26,391.26,532.0,35.5,14.985915,0,-498.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,392.26,392.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2025-12-15 12:45:00-05:00,2025-12-15 12:45:00-05:00,2025-12-15 13:00:00-05:00,2025-12-15,short,overnight_range_breakout,25131.0,25408.75,25131.25,25270.0,277.5,0.5952380952380952,197.75,90.39285714285714,25181.0,0,25130.25,2025-12-15 13:00:00-05:00,25131.5,stop_same_bar_conservative,25131.5,25243.2411,25131.5,25128.375,-2.5,-5.24,-6.24,57.5,55.5,1.036036,1,-279.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-5.24,-5.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2025-12-17 10:30:00-05:00,2025-12-17 10:30:00-05:00,2025-12-17 10:45:00-05:00,2025-12-17,short,overnight_range_breakout,24913.5,25266.0,25025.5,25145.75,240.5,0.5158730158730159,49.75,117.05,25098.5,1,24912.5,2025-12-17 11:30:00-05:00,24812.5,time_stop,25025.75,25058.8125,25025.75,24742.625,200.0,197.26,196.26,280.0,36.0,7.777778,0,-466.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,197.26,197.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-01-02 10:45:00-05:00,2026-01-02 10:45:00-05:00,2026-01-02 11:00:00-05:00,2026-01-02,short,overnight_range_breakout,25375.0,25744.0,25449.25,25596.625,294.75,0.6388888888888888,231.75,152.33333333333334,25593.5,0,25375.5,2026-01-02 11:45:00-05:00,25341.5,time_stop,25449.5,25565.9167,25449.5,25264.5,68.0,65.26,64.26,163.0,103.5,1.574879,0,-442.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,65.26,65.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-01-08 11:00:00-05:00,2026-01-08 11:00:00-05:00,2026-01-08 11:15:00-05:00,2026-01-08,short,overnight_range_breakout,25635.25,25850.25,25671.0,25760.625,179.25,0.36507936507936506,-48.5,92.60714285714286,25686.75,1,25635.0,2026-01-08 11:45:00-05:00,25671.25,stop,25671.25,25750.7589,25671.25,25580.625,-72.5,-75.24,-76.24,102.5,88.0,1.164773,0,-251.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-75.24,-75.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-01-13 10:30:00-05:00,2026-01-13 10:30:00-05:00,2026-01-13 10:45:00-05:00,2026-01-13,short,overnight_range_breakout,25832.75,26046.25,25846.0,25946.125,200.25,0.4246031746031746,-1.75,83.65,25881.25,1,25832.5,2026-01-13 10:45:00-05:00,25846.25,stop_same_bar_conservative,25846.25,25937.0625,25846.25,25811.875,-27.5,-30.24,-31.24,53.0,144.0,0.368056,1,-227.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,flat,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-30.240000000000002,-30.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,2026-01-14 10:45:00-05:00,2026-01-14,short,overnight_range_breakout,25558.25,25926.0,25701.0,25813.5,225.0,0.4801587301587302,-164.0,115.6,25634.25,1,25558.0,2026-01-14 11:30:00-05:00,25513.75,time_stop,25701.25,25702.5,25701.25,25343.125,88.5,85.76,84.76,177.0,68.0,2.602941,0,-511.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,85.76,85.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-01-16 10:30:00-05:00,2026-01-16 10:30:00-05:00,2026-01-16 10:45:00-05:00,2026-01-16,short,overnight_range_breakout,25622.75,25878.0,25704.25,25791.125,173.75,0.3373015873015873,149.25,81.85,25675.0,0,25622.75,2026-01-16 11:00:00-05:00,25704.5,stop,25704.5,25725.0625,25704.5,25500.125,-163.5,-166.24,-167.24,45.0,165.5,0.271903,0,-336.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-166.24,-166.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-01-29 10:30:00-05:00,2026-01-29 10:30:00-05:00,2026-01-29 10:45:00-05:00,2026-01-29,short,overnight_range_breakout,25625.0,26294.5,26085.75,26190.125,208.75,0.4523809523809524,-17.25,155.55,25753.5,1,25625.0,2026-01-29 11:30:00-05:00,25709.0,time_stop,26086.0,25819.4375,25819.4375,25333.3438,-168.0,-170.74,-171.74,178.0,213.5,0.833724,0,-1130.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-170.74,-170.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,2026-02-03 10:45:00-05:00,2026-02-03,short,overnight_range_breakout,25524.5,26027.75,25866.0,25946.875,161.75,0.2976190476190476,78.25,150.75,25563.75,1,25523.75,2026-02-03 11:30:00-05:00,25503.75,time_stop,25866.25,25712.1875,25712.1875,25241.0938,40.0,37.26,36.26,90.5,216.0,0.418981,0,-846.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,narrow,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,37.26,37.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-02-04 10:30:00-05:00,2026-02-04 10:30:00-05:00,2026-02-04 10:45:00-05:00,2026-02-04,short,overnight_range_breakout,25211.25,25514.5,25325.0,25419.75,189.5,0.39285714285714285,-60.25,154.5,25271.0,1,25211.5,2026-02-04 11:30:00-05:00,24978.75,time_stop,25325.25,25404.625,25325.25,25040.875,465.5,462.76,461.76,473.0,20.0,23.65,0,-416.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,462.76,462.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-02-12 10:30:00-05:00,2026-02-12 10:30:00-05:00,2026-02-12 10:45:00-05:00,2026-02-12,short,overnight_range_breakout,25087.5,25420.0,25205.5,25312.75,214.5,0.4642857142857143,68.5,109.7,25254.25,1,25086.25,2026-02-12 11:30:00-05:00,24875.5,time_stop,25205.75,25223.375,25205.75,24907.0,421.5,418.76,417.76,561.5,70.0,8.021429,0,-453.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,418.76,418.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-02-16 10:30:00-05:00,2026-02-16 10:30:00-05:00,2026-02-16 10:45:00-05:00,2026-02-16,short,overnight_range_breakout,24685.5,24922.25,24753.5,24837.875,168.75,0.32142857142857145,-39.75,60.2,24722.0,1,24685.75,2026-02-16 11:15:00-05:00,24753.75,stop,24753.75,24761.0,24753.75,24583.75,-136.0,-138.74,-139.74,16.0,136.5,0.117216,0,-304.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-138.74,-138.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,2026-02-17 10:45:00-05:00,2026-02-17,short,overnight_range_breakout,24511.25,24842.0,24518.0,24680.0,324.0,0.7103174603174603,-87.25,159.0,24543.0,1,24512.0,2026-02-17 10:45:00-05:00,24518.25,stop,24518.25,24710.75,24518.25,24502.625,-12.5,-15.24,-16.24,16.5,183.5,0.089918,0,-336.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-15.24,-15.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-02-19 12:45:00-05:00,2026-02-19 12:45:00-05:00,2026-02-19 13:00:00-05:00,2026-02-19,short,overnight_range_breakout,24780.75,25054.25,24796.25,24925.25,258.0,0.5753968253968254,-123.5,83.75,24844.25,1,24780.5,2026-02-19 13:00:00-05:00,24796.5,stop,24796.5,24885.1875,24796.5,24756.5,-32.0,-34.74,-35.74,28.0,117.5,0.238298,0,-289.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-34.74,-34.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-02-23 10:45:00-05:00,2026-02-23 10:45:00-05:00,2026-02-23 11:00:00-05:00,2026-02-23,short,overnight_range_breakout,24744.0,25059.25,24807.0,24933.125,252.25,0.5535714285714286,-93.0,108.54166666666667,24852.25,1,24743.75,2026-02-23 11:45:00-05:00,24735.25,time_stop,24807.25,24879.4271,24807.25,24648.5,17.0,14.26,13.26,152.0,91.5,1.661202,0,-378.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,14.26,14.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-02-26 10:30:00-05:00,2026-02-26 10:30:00-05:00,2026-02-26 10:45:00-05:00,2026-02-26,short,overnight_range_breakout,24989.5,25418.5,25264.75,25341.625,153.75,0.26587301587301587,-42.75,133.6,25000.5,1,24989.25,2026-02-26 11:30:00-05:00,25001.5,time_stop,25265.0,25156.25,25156.25,24738.75,-24.5,-27.24,-28.24,20.0,192.5,0.103896,0,-704.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-27.240000000000002,-27.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-03-05 12:15:00-05:00,2026-03-05 12:15:00-05:00,2026-03-05 12:30:00-05:00,2026-03-05,short,overnight_range_breakout,24927.5,25243.0,24962.25,25102.625,280.75,0.6031746031746031,-132.25,110.41666666666667,25033.75,1,24928.25,2026-03-05 13:15:00-05:00,24793.5,time_stop,24962.5,25066.2708,24962.5,24876.875,269.5,266.76,265.76,293.5,33.0,8.893939,0,-348.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,266.76,266.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,2026-03-12 10:45:00-04:00,2026-03-12,short,overnight_range_breakout,24645.0,24949.75,24696.25,24823.0,253.5,0.5634920634920635,-208.25,106.8,24649.5,1,24645.0,2026-03-12 10:45:00-04:00,24696.5,stop,24696.5,24778.5,24696.5,24567.75,-103.0,-105.74,-106.74,89.0,161.5,0.551084,0,-356.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-105.74,-105.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-03-13 12:45:00-04:00,2026-03-13 12:45:00-04:00,2026-03-13 13:00:00-04:00,2026-03-13,short,overnight_range_breakout,24396.75,24735.25,24397.5,24566.375,337.75,0.7142857142857143,89.75,95.01785714285714,24473.75,0,24396.25,2026-03-13 13:00:00-04:00,24397.75,stop_same_bar_conservative,24397.75,24515.0223,24397.75,24394.0,-3.0,-5.74,-6.74,11.0,127.0,0.086614,1,-340.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-5.74,-5.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-03-18 10:30:00-04:00,2026-03-18 10:30:00-04:00,2026-03-18 10:45:00-04:00,2026-03-18,short,overnight_range_breakout,24614.5,24990.0,24645.5,24817.75,344.5,0.7380952380952381,-79.5,82.4,24653.75,1,24615.0,2026-03-18 10:45:00-04:00,24645.75,stop,24645.75,24718.0,24645.75,24568.875,-61.5,-64.24,-65.24,23.5,102.0,0.230392,0,-405.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-64.24,-64.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,2026-03-20 10:45:00-04:00,2026-03-20,short,overnight_range_breakout,24284.25,24660.75,24319.0,24489.875,341.75,0.7222222222222222,-86.75,99.9,24327.0,1,24284.75,2026-03-20 11:15:00-04:00,24319.25,stop,24319.25,24409.625,24319.25,24233.0,-69.0,-71.74,-72.74,106.5,117.5,0.906383,0,-410.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-71.74,-71.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-03-24 13:00:00-04:00,2026-03-24 13:00:00-04:00,2026-03-24 13:15:00-04:00,2026-03-24,short,overnight_range_breakout,24187.0,24507.0,24193.5,24350.25,313.5,0.6785714285714286,-143.25,85.96428571428571,24295.0,1,24187.25,2026-03-24 13:15:00-04:00,24193.75,stop_same_bar_conservative,24193.75,24294.7054,24193.75,24177.5,-13.0,-15.74,-16.74,44.0,33.0,1.333333,1,-326.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-15.74,-15.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_all_gaps_all_touches_mt2,2026-03-26 12:15:00-04:00,2026-03-26 12:15:00-04:00,2026-03-26 12:30:00-04:00,2026-03-26,short,overnight_range_breakout,24007.5,24421.25,24073.0,24247.125,348.25,0.7420634920634921,-216.25,70.54166666666667,24082.5,1,24007.75,2026-03-26 13:15:00-04:00,23954.75,time_stop,24073.25,24095.9271,24073.25,23909.5,106.0,103.26,102.26,151.0,21.5,7.023256,0,-478.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,103.26,103.26
